AppID,ReviewID,Author,Review,Recommended,VotesUp,VotesFunny,PostedDate
3409750,183317626,76561198070981262,"Card Draw feels like a fresh fusion of Uno, classic roguelikes, solitaire, and even a dash of lottery-style randomness. You’ll strategically build a deck of cards—each with mathematical operators—to form equations that generate points. It sounds like pure madness if you’re not a math whiz, but there’s something addictive about watching those big numbers climb higher and higher. With multiple modes, leaderboards, and a chill, click-and-relax vibe, Card Draw offers a surprisingly fun and relaxing way to hone your math and deckbuilding chops. If you’re looking for a unique roguelike deckbuilder that blends puzzle-solving, strategy, and the thrill of big payoffs, Card Draw is an absolute must-try.  P.S. It runs on Linux without any compatiblity settings.",True,4,0,1734812445
3409820,186368080,76561198330888468,"Played only one game so far, but I liked it.  I will say it isn't what I expected. I thought it was going to be more like a hexagonal version of 2048, and while there are minor similarities, it is pretty different.  First off, turns are not about all the pieces moving in one direction, but picking one piece and moving it.  Second off, it works on multiples of four, so half you pieces can never merge with the other half. Fours become sixteens becomes sixty-fours, etc., while eights become thirty twos which become one hundred and twenty eights.  That said, it is still fun and clever.  For starters, as long as you can make groups of four, no new pieces are added to the board, as soon as you cannot, five more are added to the bottom. You can see what numbers are coming, which is a little useful, but near as I can tell, placement is random into empty spaces. It can help you decide which not matching move to make, as newly dropped units will merges groups of four if it matches.  Note that if you can make a larger group, a set of five or more, they all merge, but the total remains four times the amount on one of the tiles. This still opens up more of the map, so that is still a good thing.  There are also two tactical actions you can take, shuffle and a bomb which takes out one space. These cost you energy, which defines how many moves you can make before the game ends.  Making a match will add one energy, so eventually you will run out.  I get the impression that faster actions might give you more energy in a combo, I need to experiment more with this.  There are a few oddities, for example most of the time the four will merge into the space where you placed the last tile, but not always, not sure why.  All in all though, I had a lot of fun, and easy two thumbs up. Thinking about maybe making a guide? If you want a basic guide, drop a comment here under my review.",True,0,0,1737807408
3409820,185695810,76561198406646678,its a very nice relaxing merge game easy to get into with a cup of coffee.,True,1,0,1737012904
3409820,185669784,76561199131626532,"I think the concept is great and it's a soothing little puzzle game, but it's also very buggy and I find myself constantly having to restart because the tiles freeze and the app becomes unresponsive.",False,0,0,1736974531
3409860,189060134,76561198285864732,"I'm honestly terrible at mathematics and, this game makes me want to give myself a chance at it. It's stimulating, has a highscore, cute anime girls and a sticker collection! ♥",True,0,0,1740834459
3409860,188708474,76561198008062839,"very sus sound effects, 76400, 116 correct on the 0hp girl. Okay game for simple maths.",True,1,0,1740466088
3409980,192809158,76561199536011299,Your girls are mine now. :D  [strike] Bought this immediately when I saw there is Klee's skin [/strike],True,1,0,1744734949
3409370,192879507,76561199099677361,"It's a good game for the price and it has goth girls, what more could you want?",True,0,0,1744822060
3409370,190180172,76561197991744557,"It has Goth Girls, Feet, and epic music. It's a win/win all around. Highly recommend for the price.",True,4,1,1741970476
3409560,187425772,76561198226651372,unusual puzzle with interesting levels,True,0,0,1738977978
3409560,187244690,76561198030948257,"You need to guide ball through various levels. Some obstacles along the way can 'kill' it so you have to calculate your moves, use logic and physics to success.",True,0,1,1738784748
3409560,187230781,76561198439040048,"PATH BALL is a unique game that takes players on an exciting adventure through a world filled with vibrant colors and challenging puzzles. Players will have to control the ball using intuitive mechanics to overcome various obstacles and solve exciting problems. Each level offers new challenges that require logical thinking and quick reactions.  The path that the player has to go through is full of unexpected turns and pleasant surprises, which makes each game special. Flexible difficulty settings will help both beginners and experienced players find a comfortable level.",True,2,1,1738771470
3409560,187229902,76561198187450361,"The game is somewhat like billiards, but with obstacles such as spikes that are eager to shred your ball on its way to the hole. However, sinking the ball into a hole doesn’t mean victory—it’s just one step in a journey through a labyrinth of interconnected holes you must navigate with a limited number of lives. And the labyrinth isn’t small, by the way—here’s how it looks when zoomed out: https://steamcommunity.com/sharedfiles/filedetails/?id=3421552764  Luckily, there are checkpoint holes, and you can find health kits along the way to restore your ball’s durability. If things get too tough, you can use a hint that sketches a trajectory for your ball, like this: https://steamcommunity.com/sharedfiles/filedetails/?id=3421552994  But these hints don’t always solve the problem. Even if you align the shot pixel-perfectly, there’s no guarantee the ball will follow the path. On top of that, moving mechanisms, shifting platforms, and magnets that alter the ball’s trajectory can throw you off. It’s the kind of game that really makes you rack your brain! And trust me—it’s totally worth the money!",True,0,0,1738770679
3409560,187229814,76561197998058239,"It's too difficult and not passable for me, a game for puzzle maniacs(",True,4,0,1738770605
3409560,187200775,76561198204475880,"A good game that surprisingly had a lot of mechanics.  The only drawback is that I'm not very smart and sometimes I had to spend extra time to understand what to do)  Yes, I'm not very smart, but the game even with my skill of the game is very addictive.  In general, I recommend this game in any case!",True,4,0,1738734988
3409560,187106933,76561198272374716,"[b][i]Challenging physics-based puzzle game. You need to guide the ball through the maze and restore pictures.[/i][/b] Gameplay: https://youtu.be/uFTYGJd85aQ  Fascinating, difficult game. Your goal is to guide the ball through a huge maze. You hold down the left mouse button and use the cursor to indicate the path of the ball, and use the mouse wheel to change the viewing range (zoom).  You need carefully calculate the trajectory to get into special holes-checkpoints and switch the buttons that unlock the doors or activate gravity.  + Nice graphics. + Relaxing music. + Huge maze (50 rooms). + Convenient controls. + Interesting puzzles. + Leaderboard. + Achievements.",True,4,2,1738623037
3409560,187103150,76561199038656993,"This game will be a true test of accuracy. Controlling the ball, you need to guide it to the key points and not destroy it. He can only get caught in circles, on them and you need to spend it. There are several lives, at the expense of which you will have to start from the control point. Each level starts with such a checkpoint, so after that you can not be afraid of defeat. Also for help there are hints, which can show the most accurate path for the balloon, where you need to send it now. There is also a leaderboard system, the farther you go, the more points you get. A good game for fans of accuracy games and platformers!",True,2,0,1738618642
3408570,192308729,76561198152397923,"What’s Good: 1. Plot The story kicks off with a teacher and her students preparing for a musical. At first, things feel pretty normal—you’re just doing everyday tasks and chatting with students. But as you go deeper, the stakes slowly rise and unexpected stuff starts happening. It really pulls you in, and I found myself getting more and more curious about where things were headed.  2. Atmosphere The atmosphere in this game is top-notch. Right from the start, there’s this uneasy vibe that never really goes away. Your movement is intentionally slow, so you can’t just rush through areas—which makes going through the villa feel tense every time. The low visibility keeps you on edge, constantly looking over your shoulder. And the soundtrack? Super creepy and fits the mood perfectly.  What’s Not So Good: 1. Performance For a game that isn’t super graphically demanding, the performance is rough. I’m running it on an i7-8750H with a GTX 1050 Ti—definitely above the minimum specs—but still only getting around 15–20 FPS. I tried lowering the settings, but it didn’t help much. The choppiness did mess with the experience a bit (though weirdly, it kinda added to the creepiness sometimes).  What Could Be Improved: 1. Map System You do get used to the layout as you play, but the first few missions can be a bit frustrating since you don’t really know where anything is. A simple static map would go a long way in helping new players find their way around without wandering aimlessly.  Final Thoughts: For an indie horror game, this one really nails what matters most: story and atmosphere. Yeah, the performance could be better, and it could use a map, but I still had a great time with it. If you’re into horror games and can overlook some technical hiccups, I’d say give it a shot.  Final Score: 7/10 – Spooky, story-driven fun with some rough edges.",True,0,0,1744136329
3408570,192097632,76561199067570876,if you are a true indie horror game player then you MUST play this!!!,True,0,0,1743904625
3408570,191715430,76561198832640045,"I love Indonesian horror games. Despite the limitations of the movement characters in this game, the plot and soundtrack of this game are very good and carry the game. Here is my gameplay: https://www.youtube.com/live/AL0aNIZRFQM?si=kQommRgGtme11Rs8",True,2,0,1743505749
3408570,191628987,76561199039558829,"loved Harmony of Fear ♡ the storytelling and plot twists kept me hooked, and the atmosphere was incredibly immersive. The game even got me with some of the jumpscares! Great work teammm ♡",True,1,0,1743406521
3408570,191526127,76561198088388166,A very solid game for the price tag. It had more goin' for it than what I thought it was gonna be. It features Indonesian voice over work and a few jump scares. I like the graphic style as it adds to the atmosphere. If into short horror games then give this one a go.   Gameplay Impressions: https://youtu.be/VMcRWhCYJzg,True,3,0,1743302617
3408570,191445391,76561198092419966,"playthrough https://youtu.be/RCvFGcF9bfQ great game from Indonesian. very smooth and nice graphics. fluent responsive controls. no bugs. good jumpscares, no cheap jumpscares. gloomy story. I wish i could change the destiny of all the childern here.",True,3,0,1743230105
3408620,190942071,76561198415384453,"It is a great game, don't get me wrong! I will say, I won't be buying it soon since it is still fairly new and I am waiting for more content. Thankfully, I didn't encounter any bugs and the demo was amazing; I do plan on coming back and buying it when there's a bit more stuff to do or buy. <3",True,0,0,1742690985
3408620,190181422,76561199768732452,love that you can have friends play with you,True,0,0,1741971511
3408620,190077042,76561198041623620,I see the potential of this game. However there is a problem with the market being saturated with these kind of shop selling games. Although since this has the coffee shop side which is not as saturated. So I think it depends how the devs steer this game. They need to make it stand out from the many others in this style and if they can do that this game should do well. It certainly has possibilities. So with all that said I did enjoy easily find this demo fun enough to give a positive mark and wish them all the best.,True,2,0,1741858106
3408620,189341880,76561198004806475,"This game definitely has potential compared to similar shop management games, it just needs more content and a bit of polishing. Worth checking out the demo.",True,2,0,1741090323
3408620,189182333,76561199763800670,Avoid this game until all bugs are fixed. Extremely buggy,False,4,0,1740927992
3408620,189172048,76561198319015116,"From the Demo the game is similar to early Supermarket Sim however in the 30 minutes I played the game glitched repeatedly and I had to restart it twice to fix the issues. The game is a fun concept but we didn't even get to open the cafe part because of all of the glitches. By the end we gave up when we were scanning items and the prices wouldn't register so customers would hand us money only to receive the exact amount back in ""change"" and then walking off with items.",False,3,0,1740921138
3408620,189057226,76561198124048770,One of the better supermarket Sims to be released. I think this might be the one to get IMO.,True,1,0,1740832396
3408620,188904224,76561198071029934,I really love the character customization and the overall simulation. I would like to see more decorations and wallpaper and flooring options in the future.,True,2,0,1740707652
3408620,188729992,76561198005772979,I have loved playing this demo and am eagerly awaiting the full release of the game.  Much better graphics than Supermarket simulator and the Cafe is a lovely addition,True,4,0,1740494144
3408620,188619997,76561198121361356,very creative spin on the classic simulator genre. decorating in this game is really fun and I love having the option to work at a grocery counter or cafe counter. in my save I've hired someone to tend to the grocery sales so I can work with the pastries! <3 can't wait to see the full game!,True,1,0,1740352343
3408620,188372817,76561198091752163,A pretty fun and chill management sim with a lot of potential. I'm certainly enjoying the demo so far.,True,0,0,1740094326
3408620,188367958,76561199116440628,"Already an hour into this demo and I love it. Looking forward to it's full release. Like getting two games in one, plus the option to play online with friends and family makes it a must buy.",True,0,0,1740088292
3408620,188280249,76561198045161712,"A really enjoyable demo with lots to do and yet more to come upon the full release.   This game is an excellent blend of store management with running your own coffee shop. While I did have a few slight issues with furniture placement at times, it didn't distract from the gameplay.  Looking forward to the full game where more customisation awaits. ",True,0,1,1739983707
3408620,188157820,76561198062785811,"Ultimately, this was a hard decision. The game is GREAT, and improves on Supermarket Simulator in every way, making the game much more streamlined and fun to play. But, ultimately it feels like the exact same experience. Unless you haven't played Supermarket Sim , I can't exactly recommend this unless they make a decision to incorporate mechanics that make things feel different. Like strange customers, objectives, ect. While the cafe part does exist and is a different mechanic I don't feel like it adds enough to the game to be a worth while purchase IF you have played SS.   I DO recommend playing the demo though as it is a faithful preview on the product you will be receiving.  ",False,2,1,1739837554
3408620,188105161,76561198206605715,"It's is exactly like Supermarket Simulator, I was hoping to make CAFE items ((Coffee, Cookies, FOOD AND DRINKS)) NOT selling items I can find in a supermarket.....",False,2,0,1739776233
3408620,188010145,76561199062406715,I keep trying to start a new game even though i have made one but every time i do this it keeps welcoming me back into my account,True,2,0,1739671956
3408620,187960743,76561198008496593,freat game should be more easy to join coop currently a pain  ,True,1,0,1739626198
3408620,187656901,76561199786102401,Great work love to play the full version to see what all will be in it. I suggest wear house and stockers. more workers. lol,True,0,0,1739220441
3408620,187515722,76561198092419966,online coop video https://youtu.be/jFbjrt4dMOQ amazing graphics. many things to do.,True,0,0,1739066130
3408620,187468842,76561199442535686,the game is very good,True,1,0,1739024161
3408620,187354367,76561198061060773,"TL;DR: Great demo so far! Really enjoying the graphics and gameplay so far. There will be feedback/updates to take into account to perfect it and make it better!   Updated: Was able to give pastries for cafe customers [put them on the register table and hit space]. I thought you would have to give change like you do the register, but they don't so you just need to grab the food and hit space. I'm still playing through the demo, enjoyable so far.  Some notes:  The register doesn't have $20 bills or 10 cent coins, which made it annoying to give change (other sim games I've played have always had these two items). It threw me off a lot and I kept giving incorrect change often.  It would be helpful if there's maybe a pop-up on big change return mistakes -- for instances I accidentally didn't give someone $96.84 in change -- whoops. Maybe if it's $10 or more in disparity, there's a confirmation box? And maybe have an option to turn this feature on/off because I could see that bugging some people if they don't care about mistakes.  I would love the ability to set specific prices rather than just a percentage. This way I can make items in the store a more even number for easier change / cash.  It would also be nice to see an order history for the items you purchase ahead of time.  Could not move furniture!! That MUST be updated as it's impossible to rearrange the store.   It would be great if there was a way to open up the tutorial -- I didn't see a hotkey anywhere, I think it goes away when you open the store for the day.  Great Lo-Fi (chill) music in the game so far, I like that part, would be great if they had more for variety. The graphics are a step up from other market sim games and is pleasing to look at. The third person POV is too close up and would be great slightly zoomed out a bit more.  Would be interested to see how this game develops but it's definitely very early stages (since the game isn't out yet). If they put effort and updates to this game it could have potential to be great. It is concerning that the demo is a struggle if this game is supposed to come out within a month.  It looks great visually and there are a lot of other neat/interesting features. Interested in where this goes.",True,5,0,1738903379
3408620,187336995,76561199460883880,"I enjoyed the demo a lot, only complaint is that I couldn't rearrange furniture.",True,3,0,1738883214
3408620,187297488,76561198005503663,"I recently had the chance to play the Cafemart Simulator Demo, and I must say, it's a delightful and immersive experience. The game's attention to detail is impressive, capturing the bustling atmosphere of running a cafe and supermarket seamlessly. The graphics are charming, and the controls are intuitive, making it easy to dive into the game.  What stood out to me the most was the variety of tasks you can perform, from managing inventory to serving customers. It really gives you a sense of what it's like to run a thriving business. Even though it's just a demo, I can see a lot of potential for the full game to be even more engaging and fun.  Overall, Cafemart Simulator Demo is a great taste of what's to come. I highly recommend giving it a try if you're into simulation games. I can't wait to see how the game develops and what new features will be added in the future!",True,3,0,1738849668
3408620,187207469,76561198158089376,"So far I like the demo, good aesthetic. Easy grid lock of furniture. Can we make the dollar bills a little clearer or easier to read. Also, I can't move furniture or am I just missing the hint on how to move the furniture that was already bought and I wanted to rearrange? I had to sell them and re-buy them just to re arrange them the way I want.   There is no time indicator, just a notif that the day/shift is over. Would be better to add cleanliness, wait time, accuracy of order i guess, to earn or lose reputation points. While I do like cozy, it can be a bit repetitive so challenges like keeping the cafe's reputation would make it exciting. The coffee making is easy click - could do some realistic coffee making. Also the espresso machine just makes 1 coffee at a time when there's 2 slots.   I've been looking for a decent cafe simulator and this one seems promising. Looking forward to more developments in the full version release. :)",True,3,0,1738745058
3408620,187201182,76561198171169390,"Great game and fantastic graphics. However, I don't see a way to move around furniture/equipment, which has become a big problem for me.",True,3,0,1738735581
3408660,188284901,76561198071799408,Epiko World ( Gameplay ) Rating: 1/5  https://www.youtube.com/watch?v=aBCTTgTre5U,True,0,0,1739988315
3408700,185796114,76561199499125461,cool game to pass the time :),True,1,1,1737135118
3408790,187729898,76561198078887697,runs like crap plays like crap,False,0,0,1739309575
3408790,187729898,76561198078887697,runs like crap plays like crap,False,0,0,1739309575
3408790,185222423,76561199767804201,I just wanted to be different,False,0,1,1736473273
3408790,185030770,76561197986709871,"Nice top down shooter, some variability in the aiming because bubble wobble through water. Tub loses water over time, in some cases warping the bath-lefield.  This was covered as part of this week's episode of Free2Play Weekly: https://www.youtube.com/watch?v=-1m4-LHqPgQ&t=1359",True,4,1,1736267397
3408790,184648282,76561199073392553,My friend who I play Counter Strike with said if I post a review on Rogue Rubber and it gets 20 likes and 20 Awards that he will buy me a RTX 4060. So im just gonna leave this here. Help me bro,True,21,1,1735917446
3408790,184645788,76561198024340430,ROGUE RUBBER CAW CAW.  THE JASON BOURNE OF CONDOMS CAW CAW.,True,3,7,1735915995
3408810,193126682,76561198288599190,"This game has a great concept and a lot of fun ideas that implement learning a new language into an RPG. However, the game in it's current state is quite buggy and broken in many ways and there are a lot of problems even with the mechanics that function as intended.  Some examples of this are; - The hitboxes of NPCs and certain objects in the world are huge for no reason and can block entire paths/stairs until you find the perfect invisible gap to squeeze through. This occurs quite often in the game and is very frustrating, often leading to reloading a save because you get outright stuck sometimes. - The combat is frustratingly repetitive and a lot of enemies have far too much health, making most random encounters boring slogs that don't really add much to the game. If the combat was more balanced or better yet, revamped completely this would be a far better game. Once I realized I could turn off random encounters. I began to enjoy the game a lot more. - Audio from one line of dialogue overlaps with the next when you skip through dialogue. - Inconsistencies with what words a character will ask you to translate vs what words the game actually prompts you to enter. - The 'speak' function to enter words using a microphone does not work well at all. - Sometimes the text will suddenly change to French for a sentence or two mid-conversation, before switching back to Spanish.  - A lot of spelling errors. These are just the problems I can think of from the top of my head I'm sure there are more I am forgetting. All of that aside the game does have potential and some charm. I would love to see these problems fixed and for the game to continue to be improved upon by the devs. But as it stands now, I wouldn't recommend this game, certainly not for €25.",False,0,0,1745090604
3408810,191778797,76561199206483955,Controls are bugged and don't work half the time or do not go in the direction you want. Only 40 hours of learning is available at this time as well. This game screams scam to me.,False,0,1,1743571031
